id,fecha,usuario,texto,tema,sentimiento,likes,reposts
1254,2021-05-31,user_65195,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",negativo,3901,4466
1255,2021-06-19,user_98169,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",negativo,12036,3460
1256,2024-03-25,user_95394,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,negativo,4422,3820
1257,2024-11-02,user_23287,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,positivo,5328,2312
1258,2024-06-09,user_38318,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,Generación Z y crisis de sentido,neutral,6061,4463
1259,2023-01-01,user_83237,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",positivo,3598,3058
1260,2022-09-13,user_29897,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,neutral,7173,1693
1261,2023-06-10,user_72641,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,Generación Z y crisis de sentido,positivo,16342,3701
1262,2021-05-20,user_74018,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,negativo,2473,3182
1263,2024-07-05,user_33239,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,neutral,13385,3006
1264,2023-10-25,user_11025,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,negativo,18767,4237
1265,2024-08-14,user_45892,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",positivo,18024,1088
1266,2021-10-19,user_69896,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",positivo,10001,2688
1267,2025-04-10,user_39366,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",negativo,2725,3769
1268,2025-04-26,user_77446,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,negativo,11899,3034
1269,2023-02-18,user_7143,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,neutral,1058,3021
1270,2023-12-08,user_64730,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",negativo,17805,3607
1271,2021-07-26,user_88706,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,negativo,9921,3595
1272,2022-01-26,user_49422,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,neutral,15283,3835
1273,2023-07-30,user_77327,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",negativo,16141,2946
1274,2022-03-21,user_97666,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,negativo,644,3512
1275,2025-10-16,user_81350,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",positivo,15399,3709
1276,2025-01-26,user_50393,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,negativo,2195,927
1277,2025-03-21,user_41914,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",positivo,13896,1368
1278,2021-10-03,user_3497,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,negativo,18743,3144
1279,2024-09-25,user_81982,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",negativo,16326,4107
1280,2022-08-22,user_51911,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",neutral,8129,218
1281,2023-12-01,user_98134,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",neutral,511,1333
1282,2022-04-17,user_26295,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,neutral,10935,507
1283,2023-11-03,user_67435,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",negativo,13864,1293
1284,2024-10-15,user_55072,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,neutral,16372,213
1285,2023-01-30,user_42343,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",neutral,18430,1993
1286,2024-02-07,user_58762,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",negativo,11518,2151
1287,2022-12-14,user_60121,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",positivo,14601,2291
1288,2025-10-09,user_36894,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,positivo,486,3976
1289,2021-02-28,user_51336,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,positivo,5561,4888
1290,2025-08-10,user_69490,A veces siento que vivo entre algoritmos y no entre personas.,Generación Z y crisis de sentido,positivo,5827,3813
1291,2021-06-10,user_33025,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,negativo,1839,2321
1292,2022-10-01,user_48093,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",negativo,2480,1625
1293,2021-10-12,user_62096,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",negativo,11378,3674
1294,2024-07-02,user_94698,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,neutral,7957,4169
1295,2023-03-05,user_73630,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,positivo,17483,1790
1296,2022-06-20,user_15618,Siento que la IA decide por mí más de lo que admito.,"Tecnología, IA y autonomía humana",neutral,1209,1035
1297,2025-06-25,user_92109,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,neutral,12275,4145
1298,2022-09-10,user_21381,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",neutral,14414,2662
1299,2024-09-14,user_26050,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,positivo,8772,4433
1300,2022-01-10,user_22393,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",neutral,3121,3663
1301,2024-08-02,user_22324,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,neutral,11182,4909
1302,2024-05-28,user_43909,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",positivo,7025,3734
1303,2025-06-28,user_89737,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,neutral,17767,658
1304,2021-12-01,user_9036,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,positivo,11356,2467
1305,2023-02-19,user_19947,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,Generación Z y crisis de sentido,positivo,9427,134
1306,2023-02-27,user_20619,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,neutral,15825,363
1307,2025-08-12,user_57481,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",neutral,5913,2873
1308,2021-08-18,user_91504,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",neutral,17930,4888
1309,2022-06-24,user_78040,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,positivo,9903,1509
1310,2025-11-22,user_95520,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,Generación Z y crisis de sentido,negativo,2615,923
1311,2022-04-29,user_48751,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",neutral,11590,3727
1312,2021-04-06,user_38561,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",positivo,8633,2176
1313,2024-03-15,user_77779,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",positivo,5377,1665
1314,2021-04-07,user_6544,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,Generación Z y crisis de sentido,positivo,13069,4987
1315,2024-04-15,user_12680,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,neutral,16281,2402
1316,2024-06-10,user_34663,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,negativo,13134,1414
1317,2023-06-17,user_65372,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,positivo,19110,4335
1318,2021-10-30,user_96006,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",positivo,15277,4188
1319,2024-06-28,user_96415,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",positivo,6561,1930
1320,2024-06-06,user_69603,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",neutral,13607,4788
1321,2023-07-02,user_57757,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",neutral,9588,374
1322,2022-05-24,user_6298,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",negativo,16076,1384
1323,2021-12-30,user_90119,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",positivo,6539,2306
1324,2023-02-21,user_47055,A veces siento que vivo entre algoritmos y no entre personas.,Generación Z y crisis de sentido,neutral,1873,1788
1325,2021-05-21,user_40136,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,negativo,12468,1792
1326,2022-12-16,user_98927,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,Generación Z y crisis de sentido,negativo,1608,4062
1327,2021-04-15,user_18179,Siento que la IA decide por mí más de lo que admito.,"Tecnología, IA y autonomía humana",negativo,7590,2346
1328,2024-10-16,user_60166,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,negativo,16015,4343
1329,2021-09-21,user_93255,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,Generación Z y crisis de sentido,positivo,7860,107
1330,2025-02-14,user_48954,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,negativo,19980,3590
1331,2021-03-18,user_63780,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,positivo,4873,1455
1332,2022-07-31,user_48500,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,negativo,10536,2531
1333,2023-04-20,user_47031,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,positivo,1020,4402
1334,2021-10-13,user_39290,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,negativo,17019,3429
1335,2023-09-27,user_25195,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",negativo,19537,3435
1336,2023-12-22,user_32779,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",negativo,14098,3553
1337,2022-04-24,user_98631,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",negativo,3206,3315
1338,2021-11-19,user_89020,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",positivo,13458,2063
1339,2021-05-16,user_93666,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,positivo,9213,764
1340,2023-03-10,user_51471,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,negativo,9641,2362
1341,2023-09-16,user_27541,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,neutral,14867,4218
1342,2022-08-16,user_35216,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,positivo,12230,3490
1343,2023-08-07,user_84647,Cada recomendación automática reduce mi libertad de elección.,"Tecnología, IA y autonomía humana",neutral,18209,2216
1344,2025-01-14,user_36346,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",negativo,8381,3343
1345,2025-11-16,user_88969,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",negativo,9164,2878
1346,2021-04-22,user_65827,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",positivo,18657,4284
1347,2025-03-15,user_18205,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,negativo,2810,4312
1348,2021-01-22,user_14448,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",positivo,7893,1405
1349,2025-01-09,user_63212,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",positivo,3053,2470
1350,2025-10-14,user_39624,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",negativo,14148,2631
1351,2023-04-09,user_46219,Cada recomendación automática reduce mi libertad de elección.,"Tecnología, IA y autonomía humana",positivo,15137,995
1352,2024-06-01,user_30199,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",negativo,1857,4331
